Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
acr3_002	78	2997.83294290236	49473	0.0448532002680087	0.152514152514153	0	3.55886403397034	0.0986193293885601
acr3_003	6	11.291782166232	322	0.00611606454220411	0.466666666666667	0	-0.621442062806102	0
acr3_006	4	0	0	0.0030806086672841	1	0	-0.744392242123057	0
acr3_010	6	11.1538735210418	208	0.0109403521111369	0.4	0	-0.805867331781534	0.5
acr3_017	5	2.8830024055614	68	0.0123389036021205	0.9	1	-1.19516167414991	0.72
acr3_018	32	524.933403950549	7183	0.033054562651287	0.243951612903226	0	-0.252591524855239	0.701171875
acr3_020	16	4.31707999882884	167	0.0294544242917649	0.766666666666667	2	-1.21559283322517	0.6171875
acr3_022	51	1450.77407181747	23746	0.0596687923308891	0.271372549019608	0	0.608059730363441	0.605920799692426
acr3_023	6	13.1715207375635	282	0.012339981366107	0.533333333333333	1	-1.00359269767134	0.444444444444444
acr3_024	55	2502.0977480262	36390	0.0700498029867562	0.197306397306397	0	0.669534820021918	0.672396694214876
acr3_027	35	2070.40539204834	23263	0.0130939341306792	0.243697478991597	0	1.16133553728973	0
acr3_029	2	0	0	0.00140172556556869	1	0	-0.867342421440011	0
acr3_031	51	242.013392038272	9086	0.109515240934149	0.468235294117647	2	-0.675935028340452	0.675124951941561
acr3_033	11	1.53397622879044	54	0.00369662675212812	0.909090909090909	0	-0.314066614513717	0
acr3_036	25	339.529270849972	3842	0.0127093031988397	0.393333333333333	0	0.546584640704963	0
acr3_041	8	1.42325448641214	64	0.0039658428594796	0.928571428571429	0	-0.498491883489148	0
acr3_045	32	271.446356160618	5959	0.018684529799155	0.397177419354839	0	0.976910268314304	0
acr3_047	66	1823.76752247158	30441	0.123420107477673	0.291841491841492	1	0.241605649439396	0.726813590449954
acr3_048	86	4668.50377718894	66543	0.104341071130638	0.159507523939808	0	1.09986044763126	0.682531097890752
acr3_051	29	31.4961881615179	1832	0.0665415328243353	0.741379310344828	3	0.822379991989169	0.190249702734839
acr3_053	48	1239.351430928	15368	0.0222326748517332	0.205673758865248	0	1.89903661319146	0.0407986111111112
acr3_060	3	0	0	0.000982512305431686	1	0	-0.867342421440011	0.444444444444444
acr3_064	7	504.024104159867	4359	0.00192861861388736	0.666666666666667	0	-0.559966973147625	0
acr3_065	41	102.004684820356	4663	0.0776757691489954	0.551219512195122	2	1.48269619119841	0.135633551457466
acr3_070	4	0.908707117950648	31	0.00260018190064607	0.833333333333333	0	-0.744392242123057	0
acr3_073	11	5.10192113279036	189	0.0162948423770547	0.763636363636364	3	-0.973354229324494	0.528925619834711
acr3_078	36	204.189326972601	6473	0.0640713123064026	0.407936507936508	3	0.255306027363802	0.612654320987654
acr3_090	31	403.230453340429	5425	0.0488749991939247	0.486021505376344	1	-0.0457478152784655	0.609781477627471
acr3_094	39	173.668198482395	3740	0.0824720326846184	0.443994601889339	3	0.349818354801363	0.598290598290598
acr3_101	35	443.534190774993	7799	0.0566346270298486	0.381512605042017	2	-0.855820963302024	0.702040816326531
acr3_104	21	2.46970161654513	157	0.0394560253121883	0.914285714285714	1	0.0500366729608217	0.430839002267574
acr3_105	13	7.17735092891951	198	0.0288092719968884	0.666666666666667	2	-1.21559283322517	0.544378698224852
acr3_106	16	170.448982882573	3383	0.0165857594685993	0.366666666666667	0	-0.129641345538285	0.21875
acr3_108	14	5.59088694911171	242	0.0117703335885011	0.857142857142857	0	-0.129641345538285	0
acr3_109	3	0	0	0.0011536738529567	1	0	-0.805867331781534	0
acr3_112	32	271.446356160618	5959	0.018684529799155	0.397177419354839	0	0.976910268314304	0
